# rollout meta: {"joint_names": ["joint1", "joint2", "joint3", "joint4", "joint5", "joint6", "joint7"], "dt": 0.02, "n": 400, "source": "synthetic_clik", "note": "EE circle r=0.08 T=4.0s, tracking err max=0.01mm mean=0.01mm"}
t,q1,q2,q3,q4,q5,q6,q7,ee_x,ee_y,ee_z,tgt_x,tgt_y,tgt_z
3.240000,-0.04796119,0.32632818,-0.62916389,0.06141927,0.08211012,0.01885175,0.00000000,0.350000,0.029450,0.225618,0.350000,0.029450,0.225618
3.260000,-0.05415779,0.32723409,-0.62644550,0.06255156,0.08681836,0.01983759,0.00000000,0.350000,0.031772,0.226580,0.350000,0.031772,0.226580
3.280000,-0.06022272,0.32819340,-0.62350502,0.06367841,0.09141738,0.02080149,0.00000000,0.350000,0.034062,0.227614,0.350000,0.034062,0.227614
3.300000,-0.06614749,0.32920024,-0.62034504,0.06479950,0.09590031,0.02174205,0.00000000,0.350000,0.036319,0.228719,0.350000,0.036319,0.228719
3.320000,-0.07192402,0.33024857,-0.61696841,0.06591454,0.10026075,0.02265800,0.00000000,0.350000,0.038540,0.229895,0.350000,0.038540,0.229895
3.340000,-0.07754465,0.33133219,-0.61337825,0.06702328,0.10449288,0.02354816,0.00000000,0.350000,0.040723,0.231141,0.350000,0.040723,0.231141
3.360000,-0.08300219,0.33244480,-0.60957791,0.06812552,0.10859136,0.02441146,0.00000000,0.350000,0.042866,0.232454,0.350000,0.042866,0.232454
3.380000,-0.08828991,0.33358004,-0.60557101,0.06922109,0.11255142,0.02524695,0.00000000,0.350000,0.044967,0.233834,0.350000,0.044967,0.233834
3.400000,-0.09340153,0.33473156,-0.60136139,0.07030985,0.11636883,0.02605377,0.00000000,0.350000,0.047023,0.235279,0.350000,0.047023,0.235279
3.420000,-0.09833126,0.33589301,-0.59695319,0.07139166,0.12003988,0.02683119,0.00000000,0.350000,0.049033,0.236788,0.350000,0.049033,0.236788
3.440000,-0.10307378,0.33705813,-0.59235075,0.07246641,0.12356142,0.02757857,0.00000000,0.350000,0.050994,0.238359,0.350000,0.050994,0.238359
3.460000,-0.10762425,0.33822076,-0.58755867,0.07353401,0.12693080,0.02829538,0.00000000,0.350000,0.052905,0.239991,0.350000,0.052905,0.239991
3.480000,-0.11197829,0.33937488,-0.58258179,0.07459437,0.13014591,0.02898120,0.00000000,0.350000,0.054764,0.241683,0.350000,0.054764,0.241683
3.500000,-0.11613200,0.34051465,-0.57742517,0.07564738,0.13320510,0.02963569,0.00000000,0.350000,0.056569,0.243431,0.350000,0.056569,0.243431
3.520000,-0.12008197,0.34163445,-0.57209409,0.07669294,0.13610723,0.03025863,0.00000000,0.350000,0.058317,0.245236,0.350000,0.058317,0.245236
3.540000,-0.12382519,0.34272887,-0.56659405,0.07773093,0.13885161,0.03084988,0.00000000,0.350000,0.060009,0.247095,0.350000,0.060009,0.247095
3.560000,-0.12735915,0.34379276,-0.56093073,0.07876122,0.14143800,0.03140937,0.00000000,0.350000,0.061641,0.249006,0.350000,0.061641,0.249006
3.580000,-0.13068176,0.34482128,-0.55511003,0.07978366,0.14386656,0.03193714,0.00000000,0.350000,0.063212,0.250967,0.350000,0.063212,0.250967
3.600000,-0.13379132,0.34580986,-0.54913802,0.08079807,0.14613785,0.03243329,0.00000000,0.350000,0.064721,0.252977,0.350000,0.064721,0.252977
3.620000,-0.13668659,0.34675425,-0.54302093,0.08180424,0.14825281,0.03289801,0.00000000,0.350000,0.066166,0.255033,0.350000,0.066166,0.255033
3.640000,-0.13936669,0.34765051,-0.53676516,0.08280195,0.15021272,0.03333153,0.00000000,0.350000,0.067546,0.257134,0.350000,0.067546,0.257134
3.660000,-0.14183112,0.34849506,-0.53037726,0.08379091,0.15201916,0.03373417,0.00000000,0.350000,0.068859,0.259277,0.350000,0.068859,0.259277
3.680000,-0.14407976,0.34928465,-0.52386391,0.08477085,0.15367401,0.03410628,0.00000000,0.350000,0.070105,0.261460,0.350000,0.070105,0.261460
3.700000,-0.14611281,0.35001637,-0.51723191,0.08574142,0.15517944,0.03444829,0.00000000,0.350000,0.071281,0.263681,0.350000,0.071281,0.263681
3.720000,-0.14793081,0.35068766,-0.51048817,0.08670225,0.15653782,0.03476064,0.00000000,0.350000,0.072386,0.265938,0.350000,0.072386,0.265938
3.740000,-0.14953460,0.35129630,-0.50363972,0.08765296,0.15775177,0.03504386,0.00000000,0.350000,0.073420,0.268228,0.350000,0.073420,0.268228
3.760000,-0.15092534,0.35184042,-0.49669367,0.08859310,0.15882408,0.03529847,0.00000000,0.350000,0.074382,0.270550,0.350000,0.074382,0.270550
3.780000,-0.15210441,0.35231850,-0.48965719,0.08952222,0.15975773,0.03552505,0.00000000,0.350000,0.075270,0.272901,0.350000,0.075270,0.272901
3.800000,-0.15307350,0.35272933,-0.48253756,0.09043982,0.16055583,0.03572420,0.00000000,0.350000,0.076085,0.275279,0.350000,0.076085,0.275279
3.820000,-0.15383781,0.35311384,-0.47537228,0.09134183,0.16122773,0.03589761,0.00000000,0.349990,0.076825,0.277681,0.350000,0.076823,0.277681
3.840000,-0.15439154,0.35338760,-0.46810812,0.09223465,0.16176371,0.03604361,0.00000000,0.349990,0.077488,0.280105,0.350000,0.077487,0.280105
3.860000,-0.15474168,0.35359247,-0.46078299,0.09311430,0.16217417,0.03616412,0.00000000,0.349990,0.078074,0.282549,0.350000,0.078073,0.282549
3.880000,-0.15489073,0.35372838,-0.45340422,0.09398018,0.16246260,0.03625979,0.00000000,0.349990,0.078583,0.285010,0.350000,0.078583,0.285009
3.900000,-0.15484138,0.35379568,-0.44597927,0.09483167,0.16263253,0.03633131,0.00000000,0.349990,0.079015,0.287485,0.350000,0.079015,0.287485
3.920000,-0.15459648,0.35379497,-0.43851561,0.09566815,0.16268754,0.03637936,0.00000000,0.349991,0.079369,0.289973,0.350000,0.079369,0.289973
3.940000,-0.15415904,0.35372710,-0.43102071,0.09648895,0.16263123,0.03640462,0.00000000,0.349991,0.079644,0.292471,0.350000,0.079645,0.292471
3.960000,-0.15353217,0.35359320,-0.42350205,0.09729342,0.16246719,0.03640780,0.00000000,0.349991,0.079841,0.294977,0.350000,0.079842,0.294977
3.980000,-0.15271911,0.35339460,-0.41596710,0.09808088,0.16219903,0.03638956,0.00000000,0.349991,0.079958,0.297487,0.350000,0.079961,0.297487
4.000000,-0.15172320,0.35313287,-0.40842330,0.09885067,0.16183030,0.03635061,0.00000000,0.349991,0.079997,0.300000,0.350000,0.080000,0.300000
4.020000,-0.15054788,0.35280977,-0.40087810,0.09960210,0.16136456,0.03629160,0.00000000,0.349991,0.079958,0.302513,0.350000,0.079961,0.302513
4.040000,-0.14919667,0.35242727,-0.39333889,0.10033450,0.16080531,0.03621322,0.00000000,0.349991,0.079839,0.305023,0.350000,0.079842,0.305023
4.060000,-0.14767314,0.35198749,-0.38581306,0.10104718,0.16015601,0.03611611,0.00000000,0.349992,0.079641,0.307528,0.350000,0.079645,0.307529
4.080000,-0.14598095,0.35149274,-0.37830794,0.10173947,0.15942005,0.03600092,0.00000000,0.349992,0.079365,0.310026,0.350000,0.079369,0.310027
4.100000,-0.14412378,0.35094547,-0.37083083,0.10241072,0.15860078,0.03586830,0.00000000,0.349992,0.079011,0.312514,0.350000,0.079015,0.312515
4.120000,-0.14210539,0.35034826,-0.36338897,0.10306028,0.15770148,0.03571886,0.00000000,0.349992,0.078578,0.314990,0.350000,0.078583,0.314991
4.140000,-0.13992954,0.34970384,-0.35598957,0.10368749,0.15672534,0.03555321,0.00000000,0.349992,0.078068,0.317451,0.350000,0.078073,0.317451
4.160000,-0.13760005,0.34901502,-0.34863977,0.10429175,0.15567549,0.03537194,0.00000000,0.349993,0.077481,0.319894,0.350000,0.077487,0.319895
4.180000,-0.13512072,0.34828474,-0.34134664,0.10487245,0.15455498,0.03517564,0.00000000,0.349993,0.076818,0.322318,0.350000,0.076823,0.322319
4.200000,-0.13249542,0.34751601,-0.33411721,0.10542899,0.15336677,0.03496486,0.00000000,0.349993,0.076078,0.324720,0.350000,0.076085,0.324721
4.220000,-0.12972797,0.34671192,-0.32695842,0.10596083,0.15211374,0.03474016,0.00000000,0.349993,0.075264,0.327097,0.350000,0.075270,0.327099
4.240000,-0.12682225,0.34587565,-0.31987714,0.10646743,0.15079868,0.03450206,0.00000000,0.349993,0.074376,0.329448,0.350000,0.074382,0.329450
4.260000,-0.12378210,0.34501039,-0.31288018,0.10694826,0.14942429,0.03425108,0.00000000,0.349994,0.073414,0.331770,0.350000,0.073420,0.331772
4.280000,-0.12061138,0.34411942,-0.30597423,0.10740286,0.14799320,0.03398770,0.00000000,0.349994,0.072379,0.334060,0.350000,0.072386,0.334062
4.300000,-0.11731394,0.34320602,-0.29916593,0.10783077,0.14650791,0.03371242,0.00000000,0.349994,0.071273,0.336317,0.350000,0.071281,0.336319
4.320000,-0.11389360,0.34227352,-0.29246181,0.10823157,0.14497087,0.03342570,0.00000000,0.349994,0.070097,0.338538,0.350000,0.070105,0.338540
4.340000,-0.11035419,0.34132526,-0.28586831,0.10860487,0.14338442,0.03312798,0.00000000,0.349995,0.068852,0.340720,0.350000,0.068859,0.340723
4.360000,-0.10669951,0.34036458,-0.27939177,0.10895032,0.14175082,0.03281969,0.00000000,0.349995,0.067539,0.342863,0.350000,0.067546,0.342866
4.380000,-0.10293335,0.33939482,-0.27303841,0.10926761,0.14007223,0.03250124,0.00000000,0.349995,0.066159,0.344963,0.350000,0.066166,0.344967
4.400000,-0.09905948,0.33841931,-0.26681437,0.10955644,0.13835074,0.03217305,0.00000000,0.349995,0.064714,0.347019,0.350000,0.064721,0.347023
4.420000,-0.09508164,0.33744136,-0.26072564,0.10981659,0.13658834,0.03183548,0.00000000,0.349996,0.063205,0.349029,0.350000,0.063212,0.349033
4.440000,-0.09100355,0.33646425,-0.25477812,0.11004785,0.13478694,0.03148890,0.00000000,0.349996,0.061633,0.350990,0.350000,0.061641,0.350994
4.460000,-0.08682892,0.33549124,-0.24897757,0.11025005,0.13294836,0.03113367,0.00000000,0.349996,0.060001,0.352901,0.350000,0.060009,0.352905
4.480000,-0.08256142,0.33452552,-0.24332961,0.11042308,0.13107435,0.03077013,0.00000000,0.349996,0.058310,0.354759,0.350000,0.058317,0.354764
4.500000,-0.07820469,0.33357026,-0.23783974,0.11056686,0.12916659,0.03039860,0.00000000,0.349996,0.056561,0.356564,0.350000,0.056569,0.356569
4.520000,-0.07376236,0.33262856,-0.23251332,0.11068135,0.12722665,0.03001939,0.00000000,0.349997,0.054756,0.358312,0.350000,0.054764,0.358317
4.540000,-0.06923802,0.33170345,-0.22735556,0.11076656,0.12525606,0.02963280,0.00000000,0.349997,0.052898,0.360004,0.350000,0.052905,0.360009
4.560000,-0.06463526,0.33079789,-0.22237150,0.11082254,0.12325627,0.02923912,0.00000000,0.349997,0.050987,0.361636,0.350000,0.050994,0.361641
4.580000,-0.05995760,0.32991478,-0.21756606,0.11084938,0.12122864,0.02883861,0.00000000,0.349997,0.049026,0.363207,0.350000,0.049033,0.363212
4.600000,-0.05520858,0.32905693,-0.21294395,0.11084722,0.11917448,0.02843154,0.00000000,0.349997,0.047016,0.364715,0.350000,0.047023,0.364721
4.620000,-0.05039168,0.32822704,-0.20850975,0.11081625,0.11709505,0.02801816,0.00000000,0.349998,0.044960,0.366160,0.350000,0.044967,0.366166
4.640000,-0.04551038,0.32742775,-0.20426785,0.11075669,0.11499151,0.02759871,0.00000000,0.349998,0.042860,0.367540,0.350000,0.042866,0.367546
4.660000,-0.04056812,0.32666158,-0.20022246,0.11066882,0.11286500,0.02717343,0.00000000,0.349998,0.040717,0.368853,0.350000,0.040723,0.368859
4.680000,-0.03556832,0.32593094,-0.19637760,0.11055295,0.11071658,0.02674253,0.00000000,0.349998,0.038535,0.370098,0.350000,0.038540,0.370105
4.700000,-0.03051438,0.32523815,-0.19273711,0.11040944,0.10854727,0.02630622,0.00000000,0.349998,0.036314,0.371274,0.350000,0.036319,0.371281
4.720000,-0.02540967,0.32458540,-0.18930464,0.11023870,0.10635804,0.02586472,0.00000000,0.349998,0.034057,0.372379,0.350000,0.034062,0.372386
4.740000,-0.02025756,0.32397475,-0.18608361,0.11004117,0.10414980,0.02541823,0.00000000,0.349999,0.031767,0.373413,0.350000,0.031772,0.373420
4.760000,-0.01506136,0.32340817,-0.18307726,0.10981735,0.10192342,0.02496692,0.00000000,0.349999,0.029445,0.374375,0.350000,0.029450,0.374382
4.780000,-0.00982441,0.32288747,-0.18028861,0.10956777,0.09967976,0.02451100,0.00000000,0.349999,0.027095,0.375263,0.350000,0.027099,0.375270
4.800000,-0.00454999,0.32241434,-0.17772047,0.10929301,0.09741959,0.02405063,0.00000000,0.349999,0.024717,0.376077,0.350000,0.024721,0.376085
4.820000,0.00075861,0.32199034,-0.17537543,0.10899367,0.09514370,0.02358600,0.00000000,0.349999,0.022316,0.376816,0.350000,0.022319,0.376823
4.840000,0.00609814,0.32161688,-0.17325584,0.10867043,0.09285280,0.02311727,0.00000000,0.349999,0.019892,0.377479,0.350000,0.019895,0.377487
4.860000,0.01146533,0.32129524,-0.17136384,0.10832396,0.09054762,0.02264461,0.00000000,0.349999,0.017449,0.378066,0.350000,0.017451,0.378073
4.880000,0.01685696,0.32102654,-0.16970134,0.10795501,0.08822882,0.02216819,0.00000000,0.349999,0.014988,0.378575,0.350000,0.014991,0.378583
4.900000,0.02226980,0.32081177,-0.16827001,0.10756435,0.08589708,0.02168817,0.00000000,0.349999,0.012513,0.379007,0.350000,0.012515,0.379015
4.920000,0.02770064,0.32065176,-0.16707128,0.10715277,0.08355304,0.02120471,0.00000000,0.349999,0.010025,0.379361,0.350000,0.010027,0.379369
4.940000,0.03314628,0.32054719,-0.16610634,0.10672112,0.08119733,0.02071796,0.00000000,0.349999,0.007527,0.379637,0.350000,0.007529,0.379645
4.960000,0.03860352,0.32049859,-0.16537616,0.10627026,0.07883057,0.02022809,0.00000000,0.349999,0.005022,0.379834,0.350000,0.005023,0.379842
4.980000,0.04406918,0.32050634,-0.16488145,0.10580109,0.07645338,0.01973526,0.00000000,0.349999,0.002512,0.379953,0.350000,0.002513,0.379961
5.000000,0.04954007,0.32057066,-0.16462267,0.10531455,0.07406636,0.01923962,0.00000000,0.349999,-0.000000,0.379992,0.350000,0.000000,0.380000
5.020000,0.05501302,0.32069161,-0.16460006,0.10481159,0.07167013,0.01874133,0.00000000,0.349999,-0.002513,0.379953,0.350000,-0.002513,0.379961
5.040000,0.06048486,0.32086911,-0.16481358,0.10429319,0.06926531,0.01824057,0.00000000,0.349999,-0.005023,0.379834,0.350000,-0.005023,0.379842
5.060000,0.06595240,0.32110291,-0.16526299,0.10376036,0.06685250,0.01773748,0.00000000,0.349999,-0.007528,0.379637,0.350000,-0.007529,0.379645
5.080000,0.07141249,0.32139261,-0.16594777,0.10321413,0.06443235,0.01723225,0.00000000,0.349999,-0.010025,0.379361,0.350000,-0.010027,0.379369
5.100000,0.07686194,0.32173766,-0.16686717,0.10265553,0.06200549,0.01672505,0.00000000,0.349999,-0.012513,0.379007,0.350000,-0.012515,0.379015
5.120000,0.08229758,0.32213734,-0.16802020,0.10208564,0.05957260,0.01621604,0.00000000,0.349999,-0.014988,0.378575,0.350000,-0.014991,0.378583
5.140000,0.08771623,0.32259081,-0.16940564,0.10150552,0.05713435,0.01570542,0.00000000,0.349999,-0.017449,0.378066,0.350000,-0.017451,0.378073
5.160000,0.09311471,0.32309705,-0.17102201,0.10091628,0.05469145,0.01519337,0.00000000,0.349999,-0.019892,0.377479,0.350000,-0.019895,0.377487
5.180000,0.09848983,0.32365491,-0.17286762,0.10031901,0.05224463,0.01468008,0.00000000,0.349999,-0.022316,0.376816,0.350000,-0.022319,0.376823
5.200000,0.10383837,0.32426307,-0.17494053,0.09971483,0.04979466,0.01416575,0.00000000,0.349999,-0.024718,0.376077,0.350000,-0.024721,0.376085
5.220000,0.10915714,0.32492010,-0.17723858,0.09910484,0.04734234,0.01365059,0.00000000,0.349999,-0.027095,0.375263,0.350000,-0.027099,0.375270
5.240000,0.11444292,0.32562439,-0.17975939,0.09849018,0.04488850,0.01313481,0.00000000,0.349999,-0.029446,0.374375,0.350000,-0.029450,0.374382
5.260000,0.11969248,0.32637424,-0.18250035,0.09787197,0.04243401,0.01261864,0.00000000,0.349999,-0.031767,0.373413,0.350000,-0.031772,0.373420
5.280000,0.12490256,0.32716777,-0.18545864,0.09725133,0.03997980,0.01210231,0.00000000,0.349999,-0.034057,0.372379,0.350000,-0.034062,0.372386
5.300000,0.13006991,0.32800300,-0.18863122,0.09662938,0.03752682,0.01158606,0.00000000,0.349998,-0.036314,0.371274,0.350000,-0.036319,0.371281
5.320000,0.13519126,0.32887781,-0.19201485,0.09600724,0.03507611,0.01107014,0.00000000,0.349998,-0.038535,0.370098,0.350000,-0.038540,0.370105
5.340000,0.14026331,0.32978996,-0.19560610,0.09538602,0.03262872,0.01055481,0.00000000,0.349998,-0.040718,0.368853,0.350000,-0.040723,0.368859
5.360000,0.14528275,0.33073708,-0.19940131,0.09476682,0.03018577,0.01004035,0.00000000,0.349998,-0.042860,0.367540,0.350000,-0.042866,0.367546
5.380000,0.15024626,0.33171671,-0.20339666,0.09415074,0.02774846,0.00952703,0.00000000,0.349998,-0.044960,0.366160,0.350000,-0.044967,0.366166
5.400000,0.15515048,0.33272626,-0.20758814,0.09353885,0.02531803,0.00901515,0.00000000,0.349998,-0.047016,0.364715,0.350000,-0.047023,0.364721
5.420000,0.15999204,0.33376304,-0.21197153,0.09293222,0.02289578,0.00850503,0.00000000,0.349998,-0.049026,0.363207,0.350000,-0.049033,0.363212
5.440000,0.16476755,0.33482428,-0.21654248,0.09233189,0.02048309,0.00799698,0.00000000,0.349997,-0.050987,0.361635,0.350000,-0.050994,0.361641
5.460000,0.16947359,0.33590708,-0.22129643,0.09173891,0.01808141,0.00749133,0.00000000,0.349997,-0.052898,0.360003,0.350000,-0.052905,0.360009
5.480000,0.17410673,0.33700849,-0.22622867,0.09115427,0.01569226,0.00698844,0.00000000,0.349997,-0.054756,0.358312,0.350000,-0.054764,0.358317
5.500000,0.17866349,0.33812546,-0.23133436,0.09057898,0.01331724,0.00648866,0.00000000,0.349997,-0.056561,0.356564,0.350000,-0.056569,0.356569
5.520000,0.18314040,0.33925485,-0.23660846,0.09001399,0.01095800,0.00599237,0.00000000,0.349997,-0.058310,0.354759,0.350000,-0.058317,0.354764
5.540000,0.18753393,0.34039347,-0.24204582,0.08946026,0.00861631,0.00549997,0.00000000,0.349996,-0.060001,0.352900,0.350000,-0.060009,0.352905
5.560000,0.19184056,0.34153807,-0.24764113,0.08891871,0.00629401,0.00501186,0.00000000,0.349996,-0.061633,0.350990,0.350000,-0.061641,0.350994
5.580000,0.19605671,0.34268532,-0.25338895,0.08839022,0.00399300,0.00452846,0.00000000,0.349996,-0.063205,0.349028,0.350000,-0.063212,0.349033
5.600000,0.20017879,0.34383186,-0.25928372,0.08787566,0.00171530,0.00405021,0.00000000,0.349996,-0.064714,0.347019,0.350000,-0.064721,0.347023
5.620000,0.20420320,0.34497429,-0.26531973,0.08737587,-0.00053699,0.00357757,0.00000000,0.349995,-0.066159,0.344963,0.350000,-0.066166,0.344967
5.640000,0.20812629,0.34610915,-0.27149118,0.08689166,-0.00276170,0.00311101,0.00000000,0.349995,-0.067538,0.342863,0.350000,-0.067546,0.342866
5.660000,0.21194439,0.34723298,-0.27779215,0.08642381,-0.00495655,0.00265102,0.00000000,0.349995,-0.068852,0.340720,0.350000,-0.068859,0.340723
5.680000,0.21565383,0.34834228,-0.28421659,0.08597305,-0.00711916,0.00219810,0.00000000,0.349995,-0.070097,0.338537,0.350000,-0.070105,0.338540
5.700000,0.21925089,0.34943354,-0.29075838,0.08554012,-0.00924707,0.00175279,0.00000000,0.349995,-0.071273,0.336317,0.350000,-0.071281,0.336319
5.720000,0.22273184,0.35050326,-0.29741127,0.08512569,-0.01133772,0.00131561,0.00000000,0.349994,-0.072379,0.334060,0.350000,-0.072386,0.334062
5.740000,0.22609295,0.35154794,-0.30416894,0.08473042,-0.01338844,0.00088715,0.00000000,0.349994,-0.073413,0.331770,0.350000,-0.073420,0.331772
5.760000,0.22933044,0.35256408,-0.31102496,0.08435492,-0.01539649,0.00046796,0.00000000,0.349994,-0.074375,0.329448,0.350000,-0.074382,0.329450
5.780000,0.23244053,0.35354821,-0.31797284,0.08399980,-0.01735901,0.00005865,0.00000000,0.349994,-0.075263,0.327097,0.350000,-0.075270,0.327099
5.800000,0.23541944,0.35449691,-0.32500600,0.08366559,-0.01927305,-0.00034016,0.00000000,0.349993,-0.076078,0.324720,0.350000,-0.076085,0.324721
5.820000,0.23826337,0.35540679,-0.33211778,0.08335284,-0.02113555,-0.00072785,0.00000000,0.349993,-0.076817,0.322318,0.350000,-0.076823,0.322319
5.840000,0.24096851,0.35627450,-0.33930145,0.08306203,-0.02294337,-0.00110376,0.00000000,0.349993,-0.077480,0.319894,0.350000,-0.077487,0.319895
5.860000,0.24353106,0.35709677,-0.34655023,0.08279363,-0.02469327,-0.00146722,0.00000000,0.349993,-0.078067,0.317450,0.350000,-0.078073,0.317451
5.880000,0.24594723,0.35787040,-0.35385725,0.08254806,-0.02638192,-0.00181755,0.00000000,0.349993,-0.078577,0.314990,0.350000,-0.078583,0.314991
5.900000,0.24821321,0.35859229,-0.36121562,0.08232574,-0.02800588,-0.00215405,0.00000000,0.349992,-0.079010,0.312514,0.350000,-0.079015,0.312515
5.920000,0.25032523,0.35925942,-0.36861837,0.08212704,-0.02956163,-0.00247598,0.00000000,0.349992,-0.079364,0.310026,0.350000,-0.079369,0.310027
5.940000,0.25227953,0.35986888,-0.37605850,0.08195229,-0.03104557,-0.00278263,0.00000000,0.349992,-0.079640,0.307528,0.350000,-0.079645,0.307529
5.960000,0.25407237,0.36041790,-0.38352895,0.08180182,-0.03245401,-0.00307322,0.00000000,0.349992,-0.079838,0.305023,0.350000,-0.079842,0.305023
5.980000,0.25570006,0.36090383,-0.39102264,0.08167593,-0.03378318,-0.00334701,0.00000000,0.349992,-0.079956,0.302513,0.350000,-0.079961,0.302513
6.000000,0.25715894,0.36132418,-0.39853244,0.08157487,-0.03502924,-0.00360320,0.00000000,0.349991,-0.079996,0.300000,0.350000,-0.080000,0.300000
6.020000,0.25844540,0.36167662,-0.40605121,0.08149889,-0.03618829,-0.00384101,0.00000000,0.349991,-0.079957,0.297487,0.350000,-0.079961,0.297487
6.040000,0.25955588,0.36195898,-0.41357177,0.08144822,-0.03725634,-0.00405962,0.00000000,0.349991,-0.079839,0.294977,0.350000,-0.079842,0.294977
6.060000,0.26048690,0.36216932,-0.42108694,0.08142305,-0.03822938,-0.00425823,0.00000000,0.349991,-0.079643,0.292472,0.350000,-0.079645,0.292471
6.080000,0.26123506,0.36230587,-0.42858951,0.08142355,-0.03910334,-0.00443602,0.00000000,0.349991,-0.079367,0.289974,0.350000,-0.079369,0.289973
6.100000,0.26179704,0.36236708,-0.43607229,0.08144990,-0.03987411,-0.00459215,0.00000000,0.349991,-0.079014,0.287485,0.350000,-0.079015,0.287485
6.120000,0.26216962,0.36235166,-0.44352806,0.08150224,-0.04053755,-0.00472580,0.00000000,0.349991,-0.078582,0.285010,0.350000,-0.078583,0.285009
6.140000,0.26234970,0.36225854,-0.45094963,0.08158069,-0.04108954,-0.00483612,0.00000000,0.349991,-0.078073,0.282549,0.350000,-0.078073,0.282549
6.160000,0.26233431,0.36208692,-0.45832981,0.08168537,-0.04152590,-0.00492229,0.00000000,0.349990,-0.077487,0.280105,0.350000,-0.077487,0.280105
6.180000,0.26212059,0.36183628,-0.46566144,0.08181638,-0.04184252,-0.00498347,0.00000000,0.349990,-0.076824,0.277681,0.350000,-0.076823,0.277681
6.200000,0.26170588,0.36150638,-0.47293738,0.08197381,-0.04203528,-0.00501883,0.00000000,0.349990,-0.076086,0.275279,0.350000,-0.076085,0.275279
6.220000,0.26108766,0.36109730,-0.48015053,0.08215773,-0.04210011,-0.00502756,0.00000000,0.349990,-0.075272,0.272901,0.350000,-0.075270,0.272901
6.240000,0.26026359,0.36060941,-0.48729384,0.08236821,-0.04203301,-0.00500885,0.00000000,0.349990,-0.074384,0.270550,0.350000,-0.074382,0.270550
6.260000,0.25922639,0.36000117,-0.49433028,0.08260552,-0.04182356,-0.00496059,0.00000000,0.350000,-0.073420,0.268228,0.350000,-0.073420,0.268228
6.280000,0.25798313,0.35935818,-0.50131286,0.08286947,-0.04148007,-0.00488449,0.00000000,0.350000,-0.072386,0.265938,0.350000,-0.072386,0.265938
6.300000,0.25652830,0.35863961,-0.50820477,0.08316013,-0.04099316,-0.00477865,0.00000000,0.350000,-0.071281,0.263681,0.350000,-0.071281,0.263681
6.320000,0.25486050,0.35784720,-0.51499919,0.08347755,-0.04035928,-0.00464235,0.00000000,0.350000,-0.070105,0.261460,0.350000,-0.070105,0.261460
6.340000,0.25297857,0.35698303,-0.52168942,0.08382175,-0.03957500,-0.00447491,0.00000000,0.350000,-0.068859,0.259277,0.350000,-0.068859,0.259277
6.360000,0.25088165,0.35604958,-0.52826885,0.08419275,-0.03863711,-0.00427568,0.00000000,0.350000,-0.067546,0.257134,0.350000,-0.067546,0.257134
6.380000,0.24856920,0.35504967,-0.53473096,0.08459055,-0.03754260,-0.00404407,0.00000000,0.350000,-0.066166,0.255033,0.350000,-0.066166,0.255033
6.400000,0.24604097,0.35398647,-0.54106936,0.08501516,-0.03628869,-0.00377951,0.00000000,0.350000,-0.064721,0.252977,0.350000,-0.064721,0.252977
6.420000,0.24329708,0.35286354,-0.54727778,0.08546656,-0.03487287,-0.00348151,0.00000000,0.350000,-0.063212,0.250967,0.350000,-0.063212,0.250967
6.440000,0.24033801,0.35168478,-0.55335008,0.08594473,-0.03329291,-0.00314961,0.00000000,0.350000,-0.061641,0.249006,0.350000,-0.061641,0.249006
6.460000,0.23716459,0.35045445,-0.55928027,0.08644964,-0.03154690,-0.00278343,0.00000000,0.350000,-0.060009,0.247095,0.350000,-0.060009,0.247095
6.480000,0.23377807,0.34917712,-0.56506252,0.08698122,-0.02963325,-0.00238267,0.00000000,0.350000,-0.058317,0.245236,0.350000,-0.058317,0.245236
6.500000,0.23018009,0.34785772,-0.57069112,0.08753940,-0.02755077,-0.00194708,0.00000000,0.350000,-0.056569,0.243431,0.350000,-0.056569,0.243431
6.520000,0.22637273,0.34650146,-0.57616058,0.08812410,-0.02529862,-0.00147650,0.00000000,0.350000,-0.054764,0.241683,0.350000,-0.054764,0.241683
6.540000,0.22235848,0.34511387,-0.58146554,0.08873518,-0.02287641,-0.00097086,0.00000000,0.350000,-0.052905,0.239991,0.350000,-0.052905,0.239991
6.560000,0.21814030,0.34370071,-0.58660086,0.08937250,-0.02028418,-0.00043016,0.00000000,0.350000,-0.050994,0.238359,0.350000,-0.050994,0.238359
6.580000,0.21372160,0.34226800,-0.59156156,0.09003588,-0.01752241,0.00014549,0.00000000,0.350000,-0.049033,0.236788,0.350000,-0.049033,0.236788
6.600000,0.20910625,0.34082197,-0.59634286,0.09072511,-0.01459209,0.00075589,0.00000000,0.350000,-0.047023,0.235279,0.350000,-0.047023,0.235279
6.620000,0.20429860,0.33936902,-0.60094019,0.09143994,-0.01149470,0.00140072,0.00000000,0.350000,-0.044967,0.233834,0.350000,-0.044967,0.233834
6.640000,0.19930349,0.33791569,-0.60534917,0.09218009,-0.00823224,0.00207959,0.00000000,0.350000,-0.042866,0.232454,0.350000,-0.042866,0.232454
6.660000,0.19412622,0.33646863,-0.60956563,0.09294521,-0.00480724,0.00279197,0.00000000,0.350000,-0.040723,0.231141,0.350000,-0.040723,0.231141
