# rollout meta: {"joint_names": ["joint1", "joint2", "joint3", "joint4", "joint5", "joint6", "joint7"], "dt": 0.02, "n": 1550, "has_base": true, "source": "task_ik_6d", "note": "draw/turn phases, base 1s jitter + smooth facing turns"}
t,q1,q2,q3,q4,q5,q6,q7,ee_x,ee_y,ee_z,tgt_x,tgt_y,tgt_z,bx,by,bz,bqx,bqy,bqz,bqw,drawing
1.060000,0.09420758,-0.00721962,-0.27200938,1.47212132,-1.29176868,-0.00121476,-3.11494760,0.299987,0.014250,0.158292,0.300000,0.014190,0.158298,0.018596,0.007362,0.000000,0.00032172,0.00054205,-0.00086350,0.99999943,1
1.080000,0.10524659,-0.01207520,-0.26344772,1.46055861,-1.29595496,0.00108184,-3.11448449,0.299983,0.012779,0.158631,0.300000,0.012720,0.158636,0.017526,0.009635,0.000000,0.00042080,0.00045199,-0.00087267,0.99999943,1
1.100000,0.11585795,-0.01802987,-0.25380888,1.44947835,-1.30014540,0.00344767,-3.11427539,0.299978,0.011300,0.158933,0.300000,0.011243,0.158937,0.016180,0.011756,0.000000,0.00051325,0.00035481,-0.00086805,0.99999943,1
1.120000,0.12594677,-0.02499218,-0.24320611,1.43897866,-1.30430724,0.00586306,-3.11431786,0.299974,0.009812,0.159197,0.300000,0.009758,0.159201,0.014579,0.013691,0.000000,0.00059759,0.00025205,-0.00084972,0.99999943,1
1.140000,0.13542758,-0.03285499,-0.23177191,1.42914684,-1.30840402,0.00830835,-3.11460423,0.299970,0.008318,0.159425,0.300000,0.008267,0.159428,0.012748,0.015410,0.000000,0.00067252,0.00014532,-0.00081797,0.99999943,1
1.160000,0.14422545,-0.04149718,-0.21965622,1.42005833,-1.31239614,0.01076391,-3.11512170,0.299967,0.006819,0.159614,0.300000,0.006771,0.159617,0.010717,0.016887,0.000000,0.00073684,0.00003632,-0.00077330,0.99999943,1
1.180000,0.15227684,-0.05078553,-0.20702442,1.41177597,-1.31624138,0.01321009,-3.11585235,0.299965,0.005314,0.159766,0.300000,0.005271,0.159768,0.008516,0.018097,0.000000,0.00078956,-0.00007324,-0.00071643,0.99999943,1
1.200000,0.15953021,-0.06057675,-0.19405502,1.40434946,-1.31989542,0.01562716,-3.11677342,0.299962,0.003806,0.159880,0.300000,0.003767,0.159882,0.006180,0.019021,0.000000,0.00082984,-0.00018164,-0.00064824,0.99999943,1
1.220000,0.16594648,-0.07071957,-0.18093715,1.39781508,-1.32331249,0.01799516,-3.11785763,0.299961,0.002296,0.159957,0.300000,0.002261,0.159957,0.003748,0.019646,0.000000,0.00085704,-0.00028715,-0.00056983,0.99999943,1
1.240000,0.17141131,-0.08089258,-0.16807897,1.39228441,-1.32639295,0.02025736,-3.11905320,0.299920,0.000814,0.159995,0.300000,0.000754,0.159995,0.001256,0.019961,0.000000,0.00087076,-0.00038813,-0.00048243,0.99999943,1
1.260000,0.17609824,-0.09125860,-0.15526259,1.38757736,-1.32920010,0.02246613,-3.12036399,0.299918,-0.000703,0.159996,0.300000,-0.000754,0.159995,-0.001256,0.019961,0.000000,0.00087076,-0.00048298,-0.00038743,0.99999943,1
1.280000,0.17991049,-0.10150498,-0.14289009,1.38378755,-1.33163417,0.02456531,-3.12173549,0.299919,-0.002220,0.159960,0.300000,-0.002261,0.159957,-0.003748,0.019646,0.000000,0.00085704,-0.00057020,-0.00028633,0.99999943,1
1.300000,0.18285670,-0.11146686,-0.13116975,1.38090130,-1.33364923,0.02653245,-3.12312764,0.299921,-0.003736,0.159885,0.300000,-0.003767,0.159882,-0.006180,0.019021,0.000000,0.00082984,-0.00064844,-0.00018072,0.99999943,1
1.320000,0.18496078,-0.12098779,-0.12029833,1.37888945,-1.33520397,0.02834607,-3.12449994,0.299924,-0.005249,0.159773,0.300000,-0.005271,0.159768,-0.008516,0.018097,0.000000,0.00078956,-0.00071645,-0.00007227,0.99999943,1
1.340000,0.18625874,-0.12991766,-0.11046339,1.37771067,-1.33626099,0.02998496,-3.12581190,0.299928,-0.006759,0.159622,0.300000,-0.006771,0.159617,-0.010717,0.016887,0.000000,0.00073684,-0.00077317,0.00003730,0.99999943,1
1.360000,0.18679808,-0.13811509,-0.10183971,1.37731207,-1.33678801,0.03142866,-3.12702408,0.299934,-0.008264,0.159434,0.300000,-0.008267,0.159428,-0.012748,0.015410,0.000000,0.00067252,-0.00081771,0.00014626,0.99999943,1
1.380000,0.18663730,-0.14544980,-0.09458555,1.37762990,-1.33675901,0.03265808,-3.12809915,0.299941,-0.009762,0.159209,0.300000,-0.009758,0.159201,-0.014579,0.013691,0.000000,0.00059759,-0.00084938,0.00025291,0.99999943,1
1.400000,0.18584514,-0.15180487,-0.08883900,1.37859021,-1.33615543,0.03365624,-3.12900290,0.299948,-0.011254,0.158946,0.300000,-0.011243,0.158937,-0.016180,0.011756,0.000000,0.00051325,-0.00086767,0.00035556,0.99999943,1
1.420000,0.18454333,-0.15690855,-0.08484941,1.38006059,-1.33500422,0.03438475,-3.12968210,0.299913,-0.012756,0.158656,0.300000,-0.012720,0.158636,-0.017526,0.009635,0.000000,0.00042080,-0.00087229,0.00045259,0.99999943,1
1.440000,0.18274937,-0.16104457,-0.08238864,1.38202962,-1.33325238,0.03488879,-3.13016350,0.299928,-0.014237,0.158320,0.300000,-0.014190,0.158298,-0.018596,0.007362,0.000000,0.00032172,-0.00086318,0.00054247,0.99999943,1
1.460000,0.18057838,-0.16396508,-0.08168464,1.38437263,-1.33092375,0.03513362,-3.13040066,0.299948,-0.015706,0.157947,0.300000,-0.015650,0.157923,-0.019372,0.004974,0.000000,0.00021755,-0.00084047,0.00062381,0.99999943,1
1.480000,0.17813173,-0.16561327,-0.08277841,1.38698327,-1.32803874,0.03511676,-3.13037739,0.299968,-0.017163,0.157537,0.300000,-0.017101,0.157511,-0.019842,0.002507,0.000000,0.00010993,-0.00080453,0.00069530,0.99999943,1
1.500000,0.17551434,-0.16596412,-0.08566973,1.38975195,-1.32462752,0.03484322,-3.13008486,0.299989,-0.018607,0.157091,0.300000,-0.018541,0.157063,-0.020000,0.000000,0.000000,0.00000057,-0.00075592,0.00075584,0.99999943,1
1.520000,0.17283441,-0.16501483,-0.09032653,1.39256582,-1.32073032,0.03432419,-3.12951985,0.300010,-0.020037,0.156609,0.300000,-0.019969,0.156579,-0.019842,-0.002507,0.000000,-0.00010881,-0.00069540,0.00080447,0.99999943,1
1.540000,0.17020182,-0.16278410,-0.09668620,1.39531027,-1.31639672,0.03357709,-3.12868421,0.300031,-0.021451,0.156091,0.300000,-0.021385,0.156060,-0.019372,-0.004974,0.000000,-0.00021650,-0.00062392,0.00084043,0.99999943,1
1.560000,0.16772649,-0.15931170,-0.10465723,1.39787049,-1.31168450,0.03262529,-3.12758425,0.300052,-0.022850,0.155538,0.300000,-0.022787,0.155505,-0.018596,-0.007362,0.000000,-0.00032078,-0.00054260,0.00086316,0.99999943,1
1.580000,0.16551659,-0.15465752,-0.11412147,1.40013324,-1.30665827,0.03149769,-3.12622997,0.300072,-0.024231,0.154950,0.300000,-0.024174,0.154914,-0.017526,-0.009635,0.000000,-0.00042001,-0.00045273,0.00087229,0.99999943,1
1.600000,0.16361519,-0.14870916,-0.12529488,1.40205079,-1.30121394,0.03018575,-3.12458224,0.300045,-0.025571,0.154308,0.300000,-0.025547,0.154290,-0.016180,-0.011756,0.000000,-0.00051263,-0.00035570,0.00086768,0.99999943,1
1.620000,0.16225869,-0.14190582,-0.13734948,1.40337861,-1.29576194,0.02880711,-3.12275134,0.300052,-0.026921,0.153650,0.300000,-0.026903,0.153630,-0.014579,-0.013691,0.000000,-0.00059717,-0.00025307,0.00084941,0.99999943,1
1.640000,0.16146964,-0.13421574,-0.15039852,1.40409038,-1.29022123,0.02736698,-3.12071247,0.300060,-0.028255,0.152957,0.300000,-0.028242,0.152937,-0.012748,-0.015410,0.000000,-0.00067228,-0.00014642,0.00081777,0.99999943,1
